
 num     #instances         #bytes  class name
 483:             8            704  org.apache.jasper.compiler.Node$Root
 484:            17            680  java.io.StringReader
 485:            17            680  antlr.LexerSharedInputState
 486:            28            672  com.opensymphony.xwork2.config.impl.AbstractMatcher$Mapping
 487:            12            672  org.springframework.core.MethodParameter
 488:            14            672  sun.security.x509.X500Name
 489:            28            672  org.hibernate.cfg.Mappings$TableDescription
 490:            28            672  org.apache.tomcat.util.digester.ArrayStack
 491:            17            656  [[S
 492:            27            648  java.util.Locale
 493:             5            640  com.sun.org.apache.xerces.internal.impl.XMLEntityManager
 494:            10            640  freemarker.core.Assignment
 495:            40            640  org.jbpm.pvm.internal.hibernate.ConverterType
 496:            26            624  org.apache.jasper.compiler.Node$Nodes
 497:            26            624  java.io.ExpiringCache$Entry
 498:            13            624  java.net.SocketInputStream
 499:            13            624  org.hibernate.engine.NamedQueryDefinition
 500:            39            624  java.util.regex.Pattern$CharPropertyNames$1
 501:            26            624  java.util.jar.Manifest
 502:            13            624  freemarker.core.AndExpression
 503:            19            608  sun.security.x509.AlgorithmId
 504:            19            608  com.sun.jmx.mbeanserver.WeakIdentityHashMap$IdentityWeakReference
 505:             5            600  com.sun.org.apache.xerces.internal.jaxp.SAXParserImpl$JAXPSAXParser
 506:            25            600  org.hibernate.type.MapType
 507:            15            600  com.sun.org.apache.xerces.internal.impl.dtd.XMLEntityDecl
 508:            25            600  java.util.regex.Pattern$Slice
 509:            25            600  sun.nio.cs.CharsetMapping$Entry
 510:            37            592  java.util.Hashtable$EntrySet
 511:            30            592  [Lorg.apache.catalina.LifecycleListener;
 512:            37            592  org.jbpm.internal.log.Log4jLog
 513:            12            576  freemarker.core.BuiltIn$defaultBI
 514:            18            576  sun.reflect.UnsafeQualifiedStaticObjectFieldAccessorImpl
 515:             8            576  org.apache.jasper.compiler.Node$TaglibDirective
 516:            12            576  [Ljava.util.Map;
 517:            18            576  com.sun.org.apache.xerces.internal.util.XMLResourceIdentifierImpl
 518:            18            560  [Ljava.io.ObjectStreamField;
 519:            14            560  javax.management.openmbean.SimpleType
 520:            10            560  sun.nio.cs.StreamEncoder
 521:            10            560  org.apache.jasper.runtime.JspWriterImpl
 522:            14            560  freemarker.core.ParentheticalExpression
 523:             5            560  org.apache.tomcat.util.digester.Digester
 524:            23            552  com.sun.jmx.mbeanserver.PerInterface$MethodAndSig
 525:            23            552  java.util.regex.Pattern$7
 526:            17            544  antlr.TokenBuffer
 527:            17            544  antlr.TokenQueue
 528:            17            544  sun.reflect.annotation.AnnotationType
 529:            17            544  antlr.CharBuffer
 530:            17            544  org.apache.commons.collections.map.AbstractReferenceMap$ReferenceEntry
 531:            17            544  java.util.Collections$SynchronizedMap
 532:            17            544  antlr.CharQueue
 533:             2            544  com.sun.org.apache.xerces.internal.impl.dtd.DTDGrammar
 534:            17            544  org.hibernate.engine.query.QueryPlanCache$HQLQueryPlanKey
 535:            17            544  java.lang.reflect.Proxy$Key1
 536:            17            544  org.hibernate.hql.ast.SqlASTFactory
 537:            34            544  java.lang.ThreadLocal
 538:             1            528  org.apache.catalina.core.StandardContext
 539:            15            528  [Lorg.apache.jasper.compiler.JspUtil$ValidAttribute;
 540:             1            528  [Ljava.util.TimerTask;
 541:             6            528  org.apache.coyote.Response
 542:            22            528  java.util.concurrent.locks.AbstractQueuedSynchronizer$ConditionObject
 543:             1            528  [Ljava.lang.Character;
 544:            22            528  sun.nio.cs.Surrogate$Parser
 545:             6            528  org.apache.coyote.RequestInfo
 546:             3            528  com.sun.org.apache.xerces.internal.impl.dtd.XMLDTDValidator
 547:            13            520  com.sun.jmx.mbeanserver.PerInterface
 548:            13            520  sun.misc.URLClassPath
 549:             5            520  org.springframework.beans.factory.support.GenericBeanDefinition
 550:             8            512  org.hibernate.hql.ast.tree.LiteralNode
 551:            16            512  java.net.Socket
 552:            21            504  sun.security.x509.AVAKeyword
 553:            21            504  java.net.InetAddress$InetAddressHolder
 554:            21            504  java.util.Locale$LocaleKey
 555:            21            504  org.apache.jasper.compiler.ELNode$Root
 556:            14            504  [Lsun.security.x509.RDN;
 557:             9            504  javax.management.openmbean.CompositeType
 558:            13            496  [Lcom.sun.org.apache.xerces.internal.util.XMLAttributesImpl$Attribute;
 559:            17            496  [Lantlr.Token;
 560:             2            496  org.apache.catalina.core.StandardWrapper
 561:            12            480  freemarker.cache.TemplateCache$CachedTemplate
 562:             6            480  org.apache.catalina.connector.OutputBuffer
 563:             3            480  com.sun.org.apache.xerces.internal.impl.xs.SchemaGrammar$BuiltinSchemaGrammar
 564:            10            480  org.jbpm.pvm.internal.cal.DayPart
 565:             5            480  com.sun.org.apache.xerces.internal.impl.dtd.XMLDTDProcessor
 566:            10            480  [Ljavax.servlet.jsp.PageContext;
 567:            10            480  java.util.concurrent.ThreadPoolExecutor$Worker
 568:            12            480  com.sun.org.apache.xerces.internal.utils.XMLLimitAnalyzer
 569:            15            480  ognl.IntHashMap$Entry
 570:            10            480  sun.nio.cs.US_ASCII$Decoder
 571:            20            480  java.util.concurrent.locks.ReentrantReadWriteLock
 572:             2            472  [[[C
 573:            29            464  com.sun.proxy.$Proxy7
 574:            14            448  freemarker.cache.MruCacheStorage$MruEntry
 575:            14            448  org.apache.catalina.LifecycleState
 576:             8            448  freemarker.core.ComparisonExpression
 577:             8            448  org.hibernate.hql.ast.tree.IsNullLogicOperatorNode
 578:             8            448  javax.management.openmbean.OpenMBeanParameterInfoSupport
 579:            14            448  java.util.concurrent.locks.AbstractQueuedSynchronizer$Node
 580:             4            440  [Ljava.math.BigInteger;
 581:             6            432  org.apache.tomcat.util.http.Parameters
 582:            18            432  java.util.regex.Pattern$Ctype
 583:             6            432  org.apache.catalina.connector.InputBuffer
 584:            18            432  java.util.regex.Pattern$1
 585:             6            432  sun.security.x509.X509CertImpl
 586:            18            432  java.text.DateFormat$Field
 587:             6            432  org.apache.coyote.http11.filters.ChunkedInputFilter
 588:             6            432  java.util.concurrent.ThreadPoolExecutor
 589:            18            432  java.lang.StringBuffer
 590:             6            432  org.hibernate.hql.ast.tree.SelectExpressionImpl
 591:             6            432  org.apache.jasper.compiler.Node$PageDirective
 592:            13            416  java.lang.StringCoding$StringEncoder
 593:            26            416  org.eclipse.jdt.internal.compiler.impl.IrritantSet
 594:             2            416  org.apache.tomcat.util.net.JIoEndpoint
 595:             4            416  com.sun.org.apache.xerces.internal.impl.dv.xs.AbstractDateTimeDV$DateTimeData
 596:            17            408  antlr.ParserSharedInputState
 597:            17            408  java.util.regex.Pattern$GroupHead
 598:            17            408  [Lorg.hibernate.persister.entity.Queryable;
 599:            17            408  [Lorg.hibernate.hql.QueryTranslator;
 600:            17            408  org.hibernate.hql.ast.ParameterTranslationsImpl
 601:            17            408  java.util.regex.Pattern$GroupTail
 602:            17            408  org.hibernate.hql.ast.util.SessionFactoryHelper
 603:            17            408  org.hibernate.hql.ast.HqlASTFactory
 604:            17            408  java.util.regex.Pattern$5
 605:            17            408  org.hibernate.engine.query.ParameterMetadata
 606:            17            408  org.hibernate.engine.query.ReturnMetadata
 607:            17            408  antlr.ANTLRStringBuffer
 608:            10            400  com.sun.org.apache.xerces.internal.impl.dtd.XMLDTDDescription
